fastbaps_cluster	genome_1	genome_2	dist	patient.x	country.x	patient.y	country.y
fastbaps_cluster_13	ERR4022430	ERR12861907	554	VT_198	UK	Wetzstein_007	Germany
fastbaps_cluster_13	ERR4022430	ERR3337469	469	VT_198	UK	VT_104	UK
fastbaps_cluster_13	ERR4022430	ERR3337543	469	VT_198	UK	VT_104	UK
fastbaps_cluster_13	ERR4022430	ERR3337559	469	VT_198	UK	VT_104	UK
fastbaps_cluster_13	ERR4022430	ERR3468928	0	VT_198	UK	VT_198	UK
fastbaps_cluster_13	ERR4022430	ERR3468955	469	VT_198	UK	VT_104	UK
fastbaps_cluster_13	ERR4022430	ERR3524848	469	VT_198	UK	VT_104	UK
fastbaps_cluster_13	ERR4022430	ERR3566288	469	VT_198	UK	VT_104	UK
fastbaps_cluster_13	ERR4022430	ERR3566299	469	VT_198	UK	VT_104	UK
fastbaps_cluster_13	ERR4022430	ERR3566352	0	VT_198	UK	VT_198	UK
fastbaps_cluster_13	ERR4022430	ERR4022364	469	VT_198	UK	VT_104	UK
fastbaps_cluster_13	ERR4022430	ERR4022413	1	VT_198	UK	VT_198	UK
fastbaps_cluster_13	ERR4022430	ERR4022429	0	VT_198	UK	VT_198	UK
fastbaps_cluster_13	ERR4022430	ERR4022430	0	VT_198	UK	VT_198	UK
fastbaps_cluster_13	ERR4022430	ERR6057648	469	VT_198	UK	VT_104	UK
fastbaps_cluster_13	ERR4022430	ERR6057683	469	VT_198	UK	VT_104	UK
fastbaps_cluster_13	ERR6057648	23IE163_S2_L001	5	VT_104	UK	P02	Ireland
fastbaps_cluster_13	ERR6057648	23IE164_S3_L001	326	VT_104	UK	P14	Ireland
fastbaps_cluster_13	ERR6057648	23IE165_S4_L001	322	VT_104	UK	P14	Ireland
fastbaps_cluster_13	ERR6057648	23IE166_S5_L001	448	VT_104	UK	P15	Ireland
fastbaps_cluster_13	ERR6057648	23IE168_S7_L001	448	VT_104	UK	P15	Ireland
fastbaps_cluster_13	ERR6057648	23IE171_S10_L001	117	VT_104	UK	P06	Ireland
fastbaps_cluster_13	ERR6057648	23IE173_S12_L001	457	VT_104	UK	P13	Ireland
fastbaps_cluster_13	ERR6057648	23IE182_S21_L001	457	VT_104	UK	P13	Ireland
fastbaps_cluster_13	ERR6057648	23IE193_S32_L001	457	VT_104	UK	P13	Ireland
fastbaps_cluster_13	ERR6057648	ERR12861448	3676	VT_104	UK	Wetzstein_131	Germany
fastbaps_cluster_13	ERR6057648	ERR12861573	626	VT_104	UK	Wetzstein_157	Germany
fastbaps_cluster_13	ERR6057648	ERR12861611	630	VT_104	UK	Wetzstein_157	Germany
fastbaps_cluster_13	ERR6057648	ERR12861636	1228	VT_104	UK	Wetzstein_124	Germany
fastbaps_cluster_13	ERR6057648	ERR12861894	370	VT_104	UK	Wetzstein_007	Germany
fastbaps_cluster_13	ERR6057648	ERR12861904	369	VT_104	UK	Wetzstein_007	Germany
fastbaps_cluster_13	ERR6057648	ERR12861907	369	VT_104	UK	Wetzstein_007	Germany
fastbaps_cluster_13	ERR6057648	ERR3337469	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057648	ERR3337543	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057648	ERR3337559	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057648	ERR3468928	469	VT_104	UK	VT_198	UK
fastbaps_cluster_13	ERR6057648	ERR3468955	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057648	ERR3524848	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057648	ERR3566288	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057648	ERR3566299	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057648	ERR3566352	469	VT_104	UK	VT_198	UK
fastbaps_cluster_13	ERR6057648	ERR4022364	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057648	ERR4022413	470	VT_104	UK	VT_198	UK
fastbaps_cluster_13	ERR6057648	ERR4022429	469	VT_104	UK	VT_198	UK
fastbaps_cluster_13	ERR6057648	ERR4022430	469	VT_104	UK	VT_198	UK
fastbaps_cluster_13	ERR6057648	ERR6057648	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057648	ERR6057683	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057683	23IE163_S2_L001	5	VT_104	UK	P02	Ireland
fastbaps_cluster_13	ERR6057683	23IE164_S3_L001	326	VT_104	UK	P14	Ireland
fastbaps_cluster_13	ERR6057683	23IE165_S4_L001	322	VT_104	UK	P14	Ireland
fastbaps_cluster_13	ERR6057683	23IE166_S5_L001	448	VT_104	UK	P15	Ireland
fastbaps_cluster_13	ERR6057683	23IE168_S7_L001	448	VT_104	UK	P15	Ireland
fastbaps_cluster_13	ERR6057683	23IE171_S10_L001	117	VT_104	UK	P06	Ireland
fastbaps_cluster_13	ERR6057683	23IE173_S12_L001	457	VT_104	UK	P13	Ireland
fastbaps_cluster_13	ERR6057683	23IE182_S21_L001	457	VT_104	UK	P13	Ireland
fastbaps_cluster_13	ERR6057683	23IE193_S32_L001	457	VT_104	UK	P13	Ireland
fastbaps_cluster_13	ERR6057683	ERR12861448	3676	VT_104	UK	Wetzstein_131	Germany
fastbaps_cluster_13	ERR6057683	ERR12861573	626	VT_104	UK	Wetzstein_157	Germany
fastbaps_cluster_13	ERR6057683	ERR12861611	630	VT_104	UK	Wetzstein_157	Germany
fastbaps_cluster_13	ERR6057683	ERR12861636	1228	VT_104	UK	Wetzstein_124	Germany
fastbaps_cluster_13	ERR6057683	ERR12861894	370	VT_104	UK	Wetzstein_007	Germany
fastbaps_cluster_13	ERR6057683	ERR12861904	369	VT_104	UK	Wetzstein_007	Germany
fastbaps_cluster_13	ERR6057683	ERR12861907	369	VT_104	UK	Wetzstein_007	Germany
fastbaps_cluster_13	ERR6057683	ERR3337469	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057683	ERR3337543	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057683	ERR3337559	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057683	ERR3468928	469	VT_104	UK	VT_198	UK
fastbaps_cluster_13	ERR6057683	ERR3468955	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057683	ERR3524848	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057683	ERR3566288	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057683	ERR3566299	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057683	ERR3566352	469	VT_104	UK	VT_198	UK
fastbaps_cluster_13	ERR6057683	ERR4022364	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057683	ERR4022413	470	VT_104	UK	VT_198	UK
fastbaps_cluster_13	ERR6057683	ERR4022429	469	VT_104	UK	VT_198	UK
fastbaps_cluster_13	ERR6057683	ERR4022430	469	VT_104	UK	VT_198	UK
fastbaps_cluster_13	ERR6057683	ERR6057648	0	VT_104	UK	VT_104	UK
fastbaps_cluster_13	ERR6057683	ERR6057683	0	VT_104	UK	VT_104	UK
fastbaps_cluster_14	22IE243_S11_L001	22IE243_S11_L001	0	P10	Ireland	P10	Ireland
fastbaps_cluster_14	22IE243_S11_L001	23IE174_S13_L001	1937	P10	Ireland	P17	Ireland
fastbaps_cluster_14	22IE243_S11_L001	23IE179_S18_L001	1938	P10	Ireland	P17	Ireland
fastbaps_cluster_14	22IE243_S11_L001	23IE197_S36_L001	1	P10	Ireland	P10	Ireland
fastbaps_cluster_14	22IE243_S11_L001	23IE203_S42_L001	27	P10	Ireland	P10	Ireland
fastbaps_cluster_14	22IE243_S11_L001	ERR12861436	1891	P10	Ireland	Wetzstein_131	Germany
fastbaps_cluster_14	22IE243_S11_L001	ERR12861546	3764	P10	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	22IE243_S11_L001	ERR12861550	3764	P10	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	22IE243_S11_L001	ERR12861621	3765	P10	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	22IE243_S11_L001	ERR12861673	1892	P10	Ireland	Wetzstein_131	Germany
fastbaps_cluster_14	22IE243_S11_L001	ERR3468817	4223	P10	Ireland	VT_192	UK
fastbaps_cluster_14	22IE243_S11_L001	ERR3468878	4222	P10	Ireland	VT_192	UK
fastbaps_cluster_14	22IE243_S11_L001	ERR3566274	4222	P10	Ireland	VT_192	UK
fastbaps_cluster_14	22IE243_S11_L001	ERR3566356	1890	P10	Ireland	VT_198	UK
fastbaps_cluster_14	22IE243_S11_L001	ERR4022285	5641	P10	Ireland	VT_068	UK
fastbaps_cluster_14	22IE243_S11_L001	ERR4022415	4222	P10	Ireland	VT_192	UK
fastbaps_cluster_14	22IE243_S11_L001	ERR4022417	5643	P10	Ireland	VT_068	UK
fastbaps_cluster_14	22IE243_S11_L001	ERR6057609	4222	P10	Ireland	VT_192	UK
fastbaps_cluster_14	23IE174_S13_L001	22IE243_S11_L001	1937	P17	Ireland	P10	Ireland
fastbaps_cluster_14	23IE174_S13_L001	23IE174_S13_L001	0	P17	Ireland	P17	Ireland
fastbaps_cluster_14	23IE174_S13_L001	23IE179_S18_L001	1	P17	Ireland	P17	Ireland
fastbaps_cluster_14	23IE174_S13_L001	23IE197_S36_L001	1936	P17	Ireland	P10	Ireland
fastbaps_cluster_14	23IE174_S13_L001	23IE203_S42_L001	1958	P17	Ireland	P10	Ireland
fastbaps_cluster_14	23IE174_S13_L001	ERR12861436	527	P17	Ireland	Wetzstein_131	Germany
fastbaps_cluster_14	23IE174_S13_L001	ERR12861546	2992	P17	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	23IE174_S13_L001	ERR12861550	2992	P17	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	23IE174_S13_L001	ERR12861621	2993	P17	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	23IE174_S13_L001	ERR12861673	528	P17	Ireland	Wetzstein_131	Germany
fastbaps_cluster_14	23IE174_S13_L001	ERR3468817	3995	P17	Ireland	VT_192	UK
fastbaps_cluster_14	23IE174_S13_L001	ERR3468878	3994	P17	Ireland	VT_192	UK
fastbaps_cluster_14	23IE174_S13_L001	ERR3566274	3994	P17	Ireland	VT_192	UK
fastbaps_cluster_14	23IE174_S13_L001	ERR3566356	526	P17	Ireland	VT_198	UK
fastbaps_cluster_14	23IE174_S13_L001	ERR4022285	5225	P17	Ireland	VT_068	UK
fastbaps_cluster_14	23IE174_S13_L001	ERR4022415	3994	P17	Ireland	VT_192	UK
fastbaps_cluster_14	23IE174_S13_L001	ERR4022417	5227	P17	Ireland	VT_068	UK
fastbaps_cluster_14	23IE174_S13_L001	ERR6057609	3994	P17	Ireland	VT_192	UK
fastbaps_cluster_14	23IE179_S18_L001	22IE243_S11_L001	1938	P17	Ireland	P10	Ireland
fastbaps_cluster_14	23IE179_S18_L001	23IE174_S13_L001	1	P17	Ireland	P17	Ireland
fastbaps_cluster_14	23IE179_S18_L001	23IE179_S18_L001	0	P17	Ireland	P17	Ireland
fastbaps_cluster_14	23IE179_S18_L001	23IE197_S36_L001	1937	P17	Ireland	P10	Ireland
fastbaps_cluster_14	23IE179_S18_L001	23IE203_S42_L001	1959	P17	Ireland	P10	Ireland
fastbaps_cluster_14	23IE179_S18_L001	ERR12861436	526	P17	Ireland	Wetzstein_131	Germany
fastbaps_cluster_14	23IE179_S18_L001	ERR12861546	2991	P17	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	23IE179_S18_L001	ERR12861550	2991	P17	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	23IE179_S18_L001	ERR12861621	2992	P17	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	23IE179_S18_L001	ERR12861673	527	P17	Ireland	Wetzstein_131	Germany
fastbaps_cluster_14	23IE179_S18_L001	ERR3468817	3994	P17	Ireland	VT_192	UK
fastbaps_cluster_14	23IE179_S18_L001	ERR3468878	3993	P17	Ireland	VT_192	UK
fastbaps_cluster_14	23IE179_S18_L001	ERR3566274	3993	P17	Ireland	VT_192	UK
fastbaps_cluster_14	23IE179_S18_L001	ERR3566356	525	P17	Ireland	VT_198	UK
fastbaps_cluster_14	23IE179_S18_L001	ERR4022285	5226	P17	Ireland	VT_068	UK
fastbaps_cluster_14	23IE179_S18_L001	ERR4022415	3993	P17	Ireland	VT_192	UK
fastbaps_cluster_14	23IE179_S18_L001	ERR4022417	5228	P17	Ireland	VT_068	UK
fastbaps_cluster_14	23IE179_S18_L001	ERR6057609	3993	P17	Ireland	VT_192	UK
fastbaps_cluster_14	23IE197_S36_L001	22IE243_S11_L001	1	P10	Ireland	P10	Ireland
fastbaps_cluster_14	23IE197_S36_L001	23IE174_S13_L001	1936	P10	Ireland	P17	Ireland
fastbaps_cluster_14	23IE197_S36_L001	23IE179_S18_L001	1937	P10	Ireland	P17	Ireland
fastbaps_cluster_14	23IE197_S36_L001	23IE197_S36_L001	0	P10	Ireland	P10	Ireland
fastbaps_cluster_14	23IE197_S36_L001	23IE203_S42_L001	26	P10	Ireland	P10	Ireland
fastbaps_cluster_14	23IE197_S36_L001	ERR12861436	1890	P10	Ireland	Wetzstein_131	Germany
fastbaps_cluster_14	23IE197_S36_L001	ERR12861546	3763	P10	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	23IE197_S36_L001	ERR12861550	3763	P10	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	23IE197_S36_L001	ERR12861621	3764	P10	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	23IE197_S36_L001	ERR12861673	1891	P10	Ireland	Wetzstein_131	Germany
fastbaps_cluster_14	23IE197_S36_L001	ERR3468817	4222	P10	Ireland	VT_192	UK
fastbaps_cluster_14	23IE197_S36_L001	ERR3468878	4221	P10	Ireland	VT_192	UK
fastbaps_cluster_14	23IE197_S36_L001	ERR3566274	4221	P10	Ireland	VT_192	UK
fastbaps_cluster_14	23IE197_S36_L001	ERR3566356	1889	P10	Ireland	VT_198	UK
fastbaps_cluster_14	23IE197_S36_L001	ERR4022285	5640	P10	Ireland	VT_068	UK
fastbaps_cluster_14	23IE197_S36_L001	ERR4022415	4221	P10	Ireland	VT_192	UK
fastbaps_cluster_14	23IE197_S36_L001	ERR4022417	5642	P10	Ireland	VT_068	UK
fastbaps_cluster_14	23IE197_S36_L001	ERR6057609	4221	P10	Ireland	VT_192	UK
fastbaps_cluster_14	23IE203_S42_L001	22IE243_S11_L001	27	P10	Ireland	P10	Ireland
fastbaps_cluster_14	23IE203_S42_L001	23IE174_S13_L001	1958	P10	Ireland	P17	Ireland
fastbaps_cluster_14	23IE203_S42_L001	23IE179_S18_L001	1959	P10	Ireland	P17	Ireland
fastbaps_cluster_14	23IE203_S42_L001	23IE197_S36_L001	26	P10	Ireland	P10	Ireland
fastbaps_cluster_14	23IE203_S42_L001	23IE203_S42_L001	0	P10	Ireland	P10	Ireland
fastbaps_cluster_14	23IE203_S42_L001	ERR12861436	1912	P10	Ireland	Wetzstein_131	Germany
fastbaps_cluster_14	23IE203_S42_L001	ERR12861546	3773	P10	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	23IE203_S42_L001	ERR12861550	3773	P10	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	23IE203_S42_L001	ERR12861621	3774	P10	Ireland	Wetzstein_132	Germany
fastbaps_cluster_14	23IE203_S42_L001	ERR12861673	1913	P10	Ireland	Wetzstein_131	Germany
fastbaps_cluster_14	23IE203_S42_L001	ERR3468817	4238	P10	Ireland	VT_192	UK
fastbaps_cluster_14	23IE203_S42_L001	ERR3468878	4237	P10	Ireland	VT_192	UK
fastbaps_cluster_14	23IE203_S42_L001	ERR3566274	4237	P10	Ireland	VT_192	UK
fastbaps_cluster_14	23IE203_S42_L001	ERR3566356	1911	P10	Ireland	VT_198	UK
fastbaps_cluster_14	23IE203_S42_L001	ERR4022285	5652	P10	Ireland	VT_068	UK
fastbaps_cluster_14	23IE203_S42_L001	ERR4022415	4237	P10	Ireland	VT_192	UK
fastbaps_cluster_14	23IE203_S42_L001	ERR4022417	5654	P10	Ireland	VT_068	UK
fastbaps_cluster_14	23IE203_S42_L001	ERR6057609	4237	P10	Ireland	VT_192	UK
fastbaps_cluster_14	ERR12861436	22IE243_S11_L001	1891	Wetzstein_131	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861436	23IE174_S13_L001	527	Wetzstein_131	Germany	P17	Ireland
fastbaps_cluster_14	ERR12861436	23IE179_S18_L001	526	Wetzstein_131	Germany	P17	Ireland
fastbaps_cluster_14	ERR12861436	23IE197_S36_L001	1890	Wetzstein_131	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861436	23IE203_S42_L001	1912	Wetzstein_131	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861436	ERR12861436	0	Wetzstein_131	Germany	Wetzstein_131	Germany
fastbaps_cluster_14	ERR12861436	ERR12861546	2893	Wetzstein_131	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861436	ERR12861550	2893	Wetzstein_131	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861436	ERR12861621	2894	Wetzstein_131	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861436	ERR12861673	3	Wetzstein_131	Germany	Wetzstein_131	Germany
fastbaps_cluster_14	ERR12861436	ERR3468817	3941	Wetzstein_131	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861436	ERR3468878	3940	Wetzstein_131	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861436	ERR3566274	3940	Wetzstein_131	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861436	ERR3566356	13	Wetzstein_131	Germany	VT_198	UK
fastbaps_cluster_14	ERR12861436	ERR4022285	5214	Wetzstein_131	Germany	VT_068	UK
fastbaps_cluster_14	ERR12861436	ERR4022415	3940	Wetzstein_131	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861436	ERR4022417	5216	Wetzstein_131	Germany	VT_068	UK
fastbaps_cluster_14	ERR12861436	ERR6057609	3940	Wetzstein_131	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861546	22IE243_S11_L001	3764	Wetzstein_132	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861546	23IE174_S13_L001	2992	Wetzstein_132	Germany	P17	Ireland
fastbaps_cluster_14	ERR12861546	23IE179_S18_L001	2991	Wetzstein_132	Germany	P17	Ireland
fastbaps_cluster_14	ERR12861546	23IE197_S36_L001	3763	Wetzstein_132	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861546	23IE203_S42_L001	3773	Wetzstein_132	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861546	ERR12861436	2893	Wetzstein_132	Germany	Wetzstein_131	Germany
fastbaps_cluster_14	ERR12861546	ERR12861546	0	Wetzstein_132	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861546	ERR12861550	0	Wetzstein_132	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861546	ERR12861621	1	Wetzstein_132	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861546	ERR12861673	2894	Wetzstein_132	Germany	Wetzstein_131	Germany
fastbaps_cluster_14	ERR12861546	ERR3468817	5294	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861546	ERR3468878	5293	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861546	ERR3566274	5293	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861546	ERR3566356	2892	Wetzstein_132	Germany	VT_198	UK
fastbaps_cluster_14	ERR12861546	ERR4022285	5966	Wetzstein_132	Germany	VT_068	UK
fastbaps_cluster_14	ERR12861546	ERR4022415	5293	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861546	ERR4022417	5968	Wetzstein_132	Germany	VT_068	UK
fastbaps_cluster_14	ERR12861546	ERR6057609	5293	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861550	22IE243_S11_L001	3764	Wetzstein_132	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861550	23IE174_S13_L001	2992	Wetzstein_132	Germany	P17	Ireland
fastbaps_cluster_14	ERR12861550	23IE179_S18_L001	2991	Wetzstein_132	Germany	P17	Ireland
fastbaps_cluster_14	ERR12861550	23IE197_S36_L001	3763	Wetzstein_132	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861550	23IE203_S42_L001	3773	Wetzstein_132	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861550	ERR12861436	2893	Wetzstein_132	Germany	Wetzstein_131	Germany
fastbaps_cluster_14	ERR12861550	ERR12861546	0	Wetzstein_132	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861550	ERR12861550	0	Wetzstein_132	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861550	ERR12861621	1	Wetzstein_132	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861550	ERR12861673	2894	Wetzstein_132	Germany	Wetzstein_131	Germany
fastbaps_cluster_14	ERR12861550	ERR3468817	5294	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861550	ERR3468878	5293	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861550	ERR3566274	5293	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861550	ERR3566356	2892	Wetzstein_132	Germany	VT_198	UK
fastbaps_cluster_14	ERR12861550	ERR4022285	5966	Wetzstein_132	Germany	VT_068	UK
fastbaps_cluster_14	ERR12861550	ERR4022415	5293	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861550	ERR4022417	5968	Wetzstein_132	Germany	VT_068	UK
fastbaps_cluster_14	ERR12861550	ERR6057609	5293	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861621	22IE243_S11_L001	3765	Wetzstein_132	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861621	23IE174_S13_L001	2993	Wetzstein_132	Germany	P17	Ireland
fastbaps_cluster_14	ERR12861621	23IE179_S18_L001	2992	Wetzstein_132	Germany	P17	Ireland
fastbaps_cluster_14	ERR12861621	23IE197_S36_L001	3764	Wetzstein_132	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861621	23IE203_S42_L001	3774	Wetzstein_132	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861621	ERR12861436	2894	Wetzstein_132	Germany	Wetzstein_131	Germany
fastbaps_cluster_14	ERR12861621	ERR12861546	1	Wetzstein_132	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861621	ERR12861550	1	Wetzstein_132	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861621	ERR12861621	0	Wetzstein_132	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861621	ERR12861673	2895	Wetzstein_132	Germany	Wetzstein_131	Germany
fastbaps_cluster_14	ERR12861621	ERR3468817	5295	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861621	ERR3468878	5294	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861621	ERR3566274	5294	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861621	ERR3566356	2893	Wetzstein_132	Germany	VT_198	UK
fastbaps_cluster_14	ERR12861621	ERR4022285	5967	Wetzstein_132	Germany	VT_068	UK
fastbaps_cluster_14	ERR12861621	ERR4022415	5294	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861621	ERR4022417	5969	Wetzstein_132	Germany	VT_068	UK
fastbaps_cluster_14	ERR12861621	ERR6057609	5294	Wetzstein_132	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861673	22IE243_S11_L001	1892	Wetzstein_131	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861673	23IE174_S13_L001	528	Wetzstein_131	Germany	P17	Ireland
fastbaps_cluster_14	ERR12861673	23IE179_S18_L001	527	Wetzstein_131	Germany	P17	Ireland
fastbaps_cluster_14	ERR12861673	23IE197_S36_L001	1891	Wetzstein_131	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861673	23IE203_S42_L001	1913	Wetzstein_131	Germany	P10	Ireland
fastbaps_cluster_14	ERR12861673	ERR12861436	3	Wetzstein_131	Germany	Wetzstein_131	Germany
fastbaps_cluster_14	ERR12861673	ERR12861546	2894	Wetzstein_131	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861673	ERR12861550	2894	Wetzstein_131	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861673	ERR12861621	2895	Wetzstein_131	Germany	Wetzstein_132	Germany
fastbaps_cluster_14	ERR12861673	ERR12861673	0	Wetzstein_131	Germany	Wetzstein_131	Germany
fastbaps_cluster_14	ERR12861673	ERR3468817	3942	Wetzstein_131	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861673	ERR3468878	3941	Wetzstein_131	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861673	ERR3566274	3941	Wetzstein_131	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861673	ERR3566356	16	Wetzstein_131	Germany	VT_198	UK
fastbaps_cluster_14	ERR12861673	ERR4022285	5217	Wetzstein_131	Germany	VT_068	UK
fastbaps_cluster_14	ERR12861673	ERR4022415	3941	Wetzstein_131	Germany	VT_192	UK
fastbaps_cluster_14	ERR12861673	ERR4022417	5219	Wetzstein_131	Germany	VT_068	UK
fastbaps_cluster_14	ERR12861673	ERR6057609	3941	Wetzstein_131	Germany	VT_192	UK
fastbaps_cluster_14	ERR3468817	22IE243_S11_L001	4223	VT_192	UK	P10	Ireland
fastbaps_cluster_14	ERR3468817	23IE174_S13_L001	3995	VT_192	UK	P17	Ireland
fastbaps_cluster_14	ERR3468817	23IE179_S18_L001	3994	VT_192	UK	P17	Ireland
fastbaps_cluster_14	ERR3468817	23IE197_S36_L001	4222	VT_192	UK	P10	Ireland
fastbaps_cluster_14	ERR3468817	23IE203_S42_L001	4238	VT_192	UK	P10	Ireland
fastbaps_cluster_14	ERR3468817	ERR12861436	3941	VT_192	UK	Wetzstein_131	Germany
fastbaps_cluster_14	ERR3468817	ERR12861546	5294	VT_192	UK	Wetzstein_132	Germany
fastbaps_cluster_14	ERR3468817	ERR12861550	5294	VT_192	UK	Wetzstein_132	Germany
fastbaps_cluster_14	ERR3468817	ERR12861621	5295	VT_192	UK	Wetzstein_132	Germany
fastbaps_cluster_14	ERR3468817	ERR12861673	3942	VT_192	UK	Wetzstein_131	Germany
fastbaps_cluster_14	ERR3468817	ERR3468817	0	VT_192	UK	VT_192	UK
fastbaps_cluster_14	ERR3468817	ERR3468878	1	VT_192	UK	VT_192	UK
fastbaps_cluster_14	ERR3468817	ERR3566274	1	VT_192	UK	VT_192	UK
fastbaps_cluster_14	ERR3468817	ERR3566356	3940	VT_192	UK	VT_198	UK
fastbaps_cluster_14	ERR3468817	ERR4022285	6873	VT_192	UK	VT_068	UK
fastbaps_cluster_14	ERR3468817	ERR4022415	1	VT_192	UK	VT_192	UK
fastbaps_cluster_14	ERR3468817	ERR4022417	6875	VT_192	UK	VT_068	UK
fastbaps_cluster_14	ERR3468817	ERR6057609	1	VT_192	UK	VT_192	UK
fastbaps_cluster_14	ERR3468878	22IE243_S11_L001	4222	VT_192	UK	P10	Ireland
fastbaps_cluster_14	ERR3468878	23IE174_S13_L001	3994	VT_192	UK	P17	Ireland
fastbaps_cluster_14	ERR3468878	23IE179_S18_L001	3993	VT_192	UK	P17	Ireland
fastbaps_cluster_14	ERR3468878	23IE197_S36_L001	4221	VT_192	UK	P10	Ireland
