gene.id	gene.name	cds.id	chr	chr.coding.start	chr.coding.end	cds.start	cds.end	length	strand
IMFOIEKC_03581:IMFOIEKC_03581	IMFOIEKC_03581:IMFOIEKC_03581	IMFOIEKC_03581:IMFOIEKC_03581	gnl|X|IMFOIEKC_1	3849495	3850529	1	1035	1035	-1
IMFOIEKC_03582:betI_5	IMFOIEKC_03582:betI_5	IMFOIEKC_03582:betI_5	gnl|X|IMFOIEKC_1	3850739	3851425	1	687	687	1
IMFOIEKC_03583:IMFOIEKC_03583	IMFOIEKC_03583:IMFOIEKC_03583	IMFOIEKC_03583:IMFOIEKC_03583	gnl|X|IMFOIEKC_1	3851433	3851804	1	372	372	-1
IMFOIEKC_03584:IMFOIEKC_03584	IMFOIEKC_03584:IMFOIEKC_03584	IMFOIEKC_03584:IMFOIEKC_03584	gnl|X|IMFOIEKC_1	3851897	3852652	1	756	756	1
IMFOIEKC_03585:IMFOIEKC_03585	IMFOIEKC_03585:IMFOIEKC_03585	IMFOIEKC_03585:IMFOIEKC_03585	gnl|X|IMFOIEKC_1	3852674	3853393	1	720	720	-1
IMFOIEKC_03586:cshA	IMFOIEKC_03586:cshA	IMFOIEKC_03586:cshA	gnl|X|IMFOIEKC_1	3853663	3855180	1	1518	1518	1
IMFOIEKC_03587:IMFOIEKC_03587	IMFOIEKC_03587:IMFOIEKC_03587	IMFOIEKC_03587:IMFOIEKC_03587	gnl|X|IMFOIEKC_1	3855198	3856424	1	1227	1227	1
IMFOIEKC_03588:IMFOIEKC_03588	IMFOIEKC_03588:IMFOIEKC_03588	IMFOIEKC_03588:IMFOIEKC_03588	gnl|X|IMFOIEKC_1	3856583	3857383	1	801	801	-1
IMFOIEKC_03589:gpm2	IMFOIEKC_03589:gpm2	IMFOIEKC_03589:gpm2	gnl|X|IMFOIEKC_1	3857496	3858080	1	585	585	1
IMFOIEKC_03590:menF_2	IMFOIEKC_03590:menF_2	IMFOIEKC_03590:menF_2	gnl|X|IMFOIEKC_1	3858077	3859171	1	1095	1095	1
IMFOIEKC_03591:IMFOIEKC_03591	IMFOIEKC_03591:IMFOIEKC_03591	IMFOIEKC_03591:IMFOIEKC_03591	gnl|X|IMFOIEKC_1	3859168	3859650	1	483	483	1
IMFOIEKC_03592:IMFOIEKC_03592	IMFOIEKC_03592:IMFOIEKC_03592	IMFOIEKC_03592:IMFOIEKC_03592	gnl|X|IMFOIEKC_1	3859602	3860093	1	492	492	-1
IMFOIEKC_03593:yegS	IMFOIEKC_03593:yegS	IMFOIEKC_03593:yegS	gnl|X|IMFOIEKC_1	3860236	3861201	1	966	966	1
IMFOIEKC_03594:whiB1	IMFOIEKC_03594:whiB1	IMFOIEKC_03594:whiB1	gnl|X|IMFOIEKC_1	3861483	3861737	1	255	255	1
IMFOIEKC_03595:pdtaS	IMFOIEKC_03595:pdtaS	IMFOIEKC_03595:pdtaS	gnl|X|IMFOIEKC_1	3861807	3863306	1	1500	1500	-1
IMFOIEKC_03596:IMFOIEKC_03596	IMFOIEKC_03596:IMFOIEKC_03596	IMFOIEKC_03596:IMFOIEKC_03596	gnl|X|IMFOIEKC_1	3863335	3863550	1	216	216	-1
IMFOIEKC_03597:rshA	IMFOIEKC_03597:rshA	IMFOIEKC_03597:rshA	gnl|X|IMFOIEKC_1	3863908	3864222	1	315	315	-1
IMFOIEKC_03598:IMFOIEKC_03598	IMFOIEKC_03598:IMFOIEKC_03598	IMFOIEKC_03598:IMFOIEKC_03598	gnl|X|IMFOIEKC_1	3864219	3865049	1	831	831	-1
IMFOIEKC_03599:IMFOIEKC_03599	IMFOIEKC_03599:IMFOIEKC_03599	IMFOIEKC_03599:IMFOIEKC_03599	gnl|X|IMFOIEKC_1	3865268	3866116	1	849	849	1
IMFOIEKC_03600:gutB_3	IMFOIEKC_03600:gutB_3	IMFOIEKC_03600:gutB_3	gnl|X|IMFOIEKC_1	3866138	3867148	1	1011	1011	-1
IMFOIEKC_03601:IMFOIEKC_03601	IMFOIEKC_03601:IMFOIEKC_03601	IMFOIEKC_03601:IMFOIEKC_03601	gnl|X|IMFOIEKC_1	3867145	3868329	1	1185	1185	-1
IMFOIEKC_03602:baiA_4	IMFOIEKC_03602:baiA_4	IMFOIEKC_03602:baiA_4	gnl|X|IMFOIEKC_1	3868334	3869083	1	750	750	-1
IMFOIEKC_03603:yjcS_2	IMFOIEKC_03603:yjcS_2	IMFOIEKC_03603:yjcS_2	gnl|X|IMFOIEKC_1	3869080	3870354	1	1275	1275	-1
IMFOIEKC_03604:IMFOIEKC_03604	IMFOIEKC_03604:IMFOIEKC_03604	IMFOIEKC_03604:IMFOIEKC_03604	gnl|X|IMFOIEKC_1	3870449	3871219	1	771	771	1
IMFOIEKC_03605:IMFOIEKC_03605	IMFOIEKC_03605:IMFOIEKC_03605	IMFOIEKC_03605:IMFOIEKC_03605	gnl|X|IMFOIEKC_1	3871223	3871846	1	624	624	1
IMFOIEKC_03606:IMFOIEKC_03606	IMFOIEKC_03606:IMFOIEKC_03606	IMFOIEKC_03606:IMFOIEKC_03606	gnl|X|IMFOIEKC_1	3871926	3872174	1	249	249	1
IMFOIEKC_03607:IMFOIEKC_03607	IMFOIEKC_03607:IMFOIEKC_03607	IMFOIEKC_03607:IMFOIEKC_03607	gnl|X|IMFOIEKC_1	3872331	3873737	1	1407	1407	-1
IMFOIEKC_03608:IMFOIEKC_03608	IMFOIEKC_03608:IMFOIEKC_03608	IMFOIEKC_03608:IMFOIEKC_03608	gnl|X|IMFOIEKC_1	3873984	3875372	1	1389	1389	1
IMFOIEKC_03609:yedK	IMFOIEKC_03609:yedK	IMFOIEKC_03609:yedK	gnl|X|IMFOIEKC_1	3875385	3876158	1	774	774	-1
IMFOIEKC_03610:aroA	IMFOIEKC_03610:aroA	IMFOIEKC_03610:aroA	gnl|X|IMFOIEKC_1	3876305	3877576	1	1272	1272	1
IMFOIEKC_03611:rsgA	IMFOIEKC_03611:rsgA	IMFOIEKC_03611:rsgA	gnl|X|IMFOIEKC_1	3877573	3878568	1	996	996	1
IMFOIEKC_03612:IMFOIEKC_03612	IMFOIEKC_03612:IMFOIEKC_03612	IMFOIEKC_03612:IMFOIEKC_03612	gnl|X|IMFOIEKC_1	3878552	3879028	1	477	477	-1
IMFOIEKC_03613:fadA_6	IMFOIEKC_03613:fadA_6	IMFOIEKC_03613:fadA_6	gnl|X|IMFOIEKC_1	3879123	3880298	1	1176	1176	1
IMFOIEKC_03614:IMFOIEKC_03614	IMFOIEKC_03614:IMFOIEKC_03614	IMFOIEKC_03614:IMFOIEKC_03614	gnl|X|IMFOIEKC_1	3880303	3880506	1	204	204	1
IMFOIEKC_03615:IMFOIEKC_03615	IMFOIEKC_03615:IMFOIEKC_03615	IMFOIEKC_03615:IMFOIEKC_03615	gnl|X|IMFOIEKC_1	3880500	3880826	1	327	327	1
IMFOIEKC_03616:IMFOIEKC_03616	IMFOIEKC_03616:IMFOIEKC_03616	IMFOIEKC_03616:IMFOIEKC_03616	gnl|X|IMFOIEKC_1	3880812	3881705	1	894	894	-1
IMFOIEKC_03617:IMFOIEKC_03617	IMFOIEKC_03617:IMFOIEKC_03617	IMFOIEKC_03617:IMFOIEKC_03617	gnl|X|IMFOIEKC_1	3881702	3882844	1	1143	1143	-1
IMFOIEKC_03618:IMFOIEKC_03618	IMFOIEKC_03618:IMFOIEKC_03618	IMFOIEKC_03618:IMFOIEKC_03618	gnl|X|IMFOIEKC_1	3882963	3883589	1	627	627	1
IMFOIEKC_03619:IMFOIEKC_03619	IMFOIEKC_03619:IMFOIEKC_03619	IMFOIEKC_03619:IMFOIEKC_03619	gnl|X|IMFOIEKC_1	3883627	3884244	1	618	618	1
IMFOIEKC_03620:IMFOIEKC_03620	IMFOIEKC_03620:IMFOIEKC_03620	IMFOIEKC_03620:IMFOIEKC_03620	gnl|X|IMFOIEKC_1	3884241	3885065	1	825	825	1
IMFOIEKC_03621:desA3_1	IMFOIEKC_03621:desA3_1	IMFOIEKC_03621:desA3_1	gnl|X|IMFOIEKC_1	3885207	3886490	1	1284	1284	-1
IMFOIEKC_03622:IMFOIEKC_03622	IMFOIEKC_03622:IMFOIEKC_03622	IMFOIEKC_03622:IMFOIEKC_03622	gnl|X|IMFOIEKC_1	3886590	3887744	1	1155	1155	-1
IMFOIEKC_03623:IMFOIEKC_03623	IMFOIEKC_03623:IMFOIEKC_03623	IMFOIEKC_03623:IMFOIEKC_03623	gnl|X|IMFOIEKC_1	3887854	3888366	1	513	513	-1
IMFOIEKC_03624:ppk2	IMFOIEKC_03624:ppk2	IMFOIEKC_03624:ppk2	gnl|X|IMFOIEKC_1	3888369	3889232	1	864	864	-1
IMFOIEKC_03625:IMFOIEKC_03625	IMFOIEKC_03625:IMFOIEKC_03625	IMFOIEKC_03625:IMFOIEKC_03625	gnl|X|IMFOIEKC_1	3889278	3890699	1	1422	1422	-1
IMFOIEKC_03626:IMFOIEKC_03626	IMFOIEKC_03626:IMFOIEKC_03626	IMFOIEKC_03626:IMFOIEKC_03626	gnl|X|IMFOIEKC_1	3890911	3891471	1	561	561	1
IMFOIEKC_03627:khtU	IMFOIEKC_03627:khtU	IMFOIEKC_03627:khtU	gnl|X|IMFOIEKC_1	3891485	3892633	1	1149	1149	-1
IMFOIEKC_03628:amhM	IMFOIEKC_03628:amhM	IMFOIEKC_03628:amhM	gnl|X|IMFOIEKC_1	3892638	3893120	1	483	483	-1
IMFOIEKC_03629:mddA	IMFOIEKC_03629:mddA	IMFOIEKC_03629:mddA	gnl|X|IMFOIEKC_1	3893162	3893962	1	801	801	-1
IMFOIEKC_03630:IMFOIEKC_03630	IMFOIEKC_03630:IMFOIEKC_03630	IMFOIEKC_03630:IMFOIEKC_03630	gnl|X|IMFOIEKC_1	3893975	3895546	1	1572	1572	-1
IMFOIEKC_03631:IMFOIEKC_03631	IMFOIEKC_03631:IMFOIEKC_03631	IMFOIEKC_03631:IMFOIEKC_03631	gnl|X|IMFOIEKC_1	3895571	3896353	1	783	783	-1
IMFOIEKC_03632:secA1	IMFOIEKC_03632:secA1	IMFOIEKC_03632:secA1	gnl|X|IMFOIEKC_1	3896588	3899410	1	2823	2823	-1
IMFOIEKC_03633:hpf	IMFOIEKC_03633:hpf	IMFOIEKC_03633:hpf	gnl|X|IMFOIEKC_1	3899609	3900304	1	696	696	-1
IMFOIEKC_03634:pyrE_1	IMFOIEKC_03634:pyrE_1	IMFOIEKC_03634:pyrE_1	gnl|X|IMFOIEKC_1	3900585	3901226	1	642	642	-1
IMFOIEKC_03635:lpqB	IMFOIEKC_03635:lpqB	IMFOIEKC_03635:lpqB	gnl|X|IMFOIEKC_1	3901293	3903050	1	1758	1758	-1
IMFOIEKC_03636:mtrB	IMFOIEKC_03636:mtrB	IMFOIEKC_03636:mtrB	gnl|X|IMFOIEKC_1	3903050	3904747	1	1698	1698	-1
IMFOIEKC_03637:mtrA	IMFOIEKC_03637:mtrA	IMFOIEKC_03637:mtrA	gnl|X|IMFOIEKC_1	3904806	3905483	1	678	678	-1
IMFOIEKC_03638:tmk	IMFOIEKC_03638:tmk	IMFOIEKC_03638:tmk	gnl|X|IMFOIEKC_1	3905573	3906205	1	633	633	-1
IMFOIEKC_03639:ahcY	IMFOIEKC_03639:ahcY	IMFOIEKC_03639:ahcY	gnl|X|IMFOIEKC_1	3906322	3907812	1	1491	1491	-1
IMFOIEKC_03640:IMFOIEKC_03640	IMFOIEKC_03640:IMFOIEKC_03640	IMFOIEKC_03640:IMFOIEKC_03640	gnl|X|IMFOIEKC_1	3907921	3908553	1	633	633	-1
IMFOIEKC_03641:rubA	IMFOIEKC_03641:rubA	IMFOIEKC_03641:rubA	gnl|X|IMFOIEKC_1	3908569	3908751	1	183	183	-1
IMFOIEKC_03642:alkF	IMFOIEKC_03642:alkF	IMFOIEKC_03642:alkF	gnl|X|IMFOIEKC_1	3908756	3908929	1	174	174	-1
IMFOIEKC_03643:alkB	IMFOIEKC_03643:alkB	IMFOIEKC_03643:alkB	gnl|X|IMFOIEKC_1	3908926	3910173	1	1248	1248	-1
IMFOIEKC_03644:yhdG_2	IMFOIEKC_03644:yhdG_2	IMFOIEKC_03644:yhdG_2	gnl|X|IMFOIEKC_1	3910275	3911792	1	1518	1518	-1
IMFOIEKC_03645:IMFOIEKC_03645	IMFOIEKC_03645:IMFOIEKC_03645	IMFOIEKC_03645:IMFOIEKC_03645	gnl|X|IMFOIEKC_1	3911856	3913265	1	1410	1410	1
IMFOIEKC_03646:manA	IMFOIEKC_03646:manA	IMFOIEKC_03646:manA	gnl|X|IMFOIEKC_1	3913243	3914469	1	1227	1227	-1
IMFOIEKC_03647:IMFOIEKC_03647	IMFOIEKC_03647:IMFOIEKC_03647	IMFOIEKC_03647:IMFOIEKC_03647	gnl|X|IMFOIEKC_1	3914478	3915578	1	1101	1101	-1
IMFOIEKC_03648:algC	IMFOIEKC_03648:algC	IMFOIEKC_03648:algC	gnl|X|IMFOIEKC_1	3915575	3916990	1	1416	1416	-1
IMFOIEKC_03649:IMFOIEKC_03649	IMFOIEKC_03649:IMFOIEKC_03649	IMFOIEKC_03649:IMFOIEKC_03649	gnl|X|IMFOIEKC_1	3917103	3917501	1	399	399	-1
IMFOIEKC_03650:IMFOIEKC_03650	IMFOIEKC_03650:IMFOIEKC_03650	IMFOIEKC_03650:IMFOIEKC_03650	gnl|X|IMFOIEKC_1	3917736	3918158	1	423	423	1
IMFOIEKC_03651:whiB	IMFOIEKC_03651:whiB	IMFOIEKC_03651:whiB	gnl|X|IMFOIEKC_1	3918182	3918547	1	366	366	-1
IMFOIEKC_03652:fbiA	IMFOIEKC_03652:fbiA	IMFOIEKC_03652:fbiA	gnl|X|IMFOIEKC_1	3918918	3919931	1	1014	1014	1
IMFOIEKC_03653:fbiB_2	IMFOIEKC_03653:fbiB_2	IMFOIEKC_03653:fbiB_2	gnl|X|IMFOIEKC_1	3919928	3921277	1	1350	1350	1
IMFOIEKC_03654:IMFOIEKC_03654	IMFOIEKC_03654:IMFOIEKC_03654	IMFOIEKC_03654:IMFOIEKC_03654	gnl|X|IMFOIEKC_1	3921288	3922868	1	1581	1581	1
IMFOIEKC_03655:IMFOIEKC_03655	IMFOIEKC_03655:IMFOIEKC_03655	IMFOIEKC_03655:IMFOIEKC_03655	gnl|X|IMFOIEKC_1	3922865	3923407	1	543	543	1
IMFOIEKC_03656:cugP	IMFOIEKC_03656:cugP	IMFOIEKC_03656:cugP	gnl|X|IMFOIEKC_1	3923489	3924565	1	1077	1077	-1
IMFOIEKC_03657:wbbL	IMFOIEKC_03657:wbbL	IMFOIEKC_03657:wbbL	gnl|X|IMFOIEKC_1	3924567	3925451	1	885	885	-1
IMFOIEKC_03658:rmlD	IMFOIEKC_03658:rmlD	IMFOIEKC_03658:rmlD	gnl|X|IMFOIEKC_1	3925444	3926367	1	924	924	-1
IMFOIEKC_03659:lcpA_2	IMFOIEKC_03659:lcpA_2	IMFOIEKC_03659:lcpA_2	gnl|X|IMFOIEKC_1	3926466	3927938	1	1473	1473	1
IMFOIEKC_03660:IMFOIEKC_03660	IMFOIEKC_03660:IMFOIEKC_03660	IMFOIEKC_03660:IMFOIEKC_03660	gnl|X|IMFOIEKC_1	3927944	3928657	1	714	714	1
IMFOIEKC_03661:IMFOIEKC_03661	IMFOIEKC_03661:IMFOIEKC_03661	IMFOIEKC_03661:IMFOIEKC_03661	gnl|X|IMFOIEKC_1	3928761	3929042	1	282	282	1
IMFOIEKC_03662:ctpC	IMFOIEKC_03662:ctpC	IMFOIEKC_03662:ctpC	gnl|X|IMFOIEKC_1	3929098	3931191	1	2094	2094	1
IMFOIEKC_03663:IMFOIEKC_03663	IMFOIEKC_03663:IMFOIEKC_03663	IMFOIEKC_03663:IMFOIEKC_03663	gnl|X|IMFOIEKC_1	3931349	3932263	1	915	915	1
IMFOIEKC_03664:IMFOIEKC_03664	IMFOIEKC_03664:IMFOIEKC_03664	IMFOIEKC_03664:IMFOIEKC_03664	gnl|X|IMFOIEKC_1	3932275	3933495	1	1221	1221	1
IMFOIEKC_03665:pknD_5	IMFOIEKC_03665:pknD_5	IMFOIEKC_03665:pknD_5	gnl|X|IMFOIEKC_1	3933499	3935469	1	1971	1971	-1
IMFOIEKC_03666:pstS2	IMFOIEKC_03666:pstS2	IMFOIEKC_03666:pstS2	gnl|X|IMFOIEKC_1	3935521	3936621	1	1101	1101	-1
IMFOIEKC_03667:rcp1	IMFOIEKC_03667:rcp1	IMFOIEKC_03667:rcp1	gnl|X|IMFOIEKC_1	3936756	3937196	1	441	441	-1
IMFOIEKC_03668:sasA_5	IMFOIEKC_03668:sasA_5	IMFOIEKC_03668:sasA_5	gnl|X|IMFOIEKC_1	3937193	3938800	1	1608	1608	-1
IMFOIEKC_03669:IMFOIEKC_03669	IMFOIEKC_03669:IMFOIEKC_03669	IMFOIEKC_03669:IMFOIEKC_03669	gnl|X|IMFOIEKC_1	3939030	3940235	1	1206	1206	1
IMFOIEKC_03670:IMFOIEKC_03670	IMFOIEKC_03670:IMFOIEKC_03670	IMFOIEKC_03670:IMFOIEKC_03670	gnl|X|IMFOIEKC_1	3940254	3940748	1	495	495	-1
IMFOIEKC_03671:IMFOIEKC_03671	IMFOIEKC_03671:IMFOIEKC_03671	IMFOIEKC_03671:IMFOIEKC_03671	gnl|X|IMFOIEKC_1	3941670	3942839	1	1170	1170	-1
IMFOIEKC_03672:purE	IMFOIEKC_03672:purE	IMFOIEKC_03672:purE	gnl|X|IMFOIEKC_1	3942858	3943379	1	522	522	-1
IMFOIEKC_03673:purK	IMFOIEKC_03673:purK	IMFOIEKC_03673:purK	gnl|X|IMFOIEKC_1	3943376	3944659	1	1284	1284	-1
IMFOIEKC_03674:IMFOIEKC_03674	IMFOIEKC_03674:IMFOIEKC_03674	IMFOIEKC_03674:IMFOIEKC_03674	gnl|X|IMFOIEKC_1	3944780	3945445	1	666	666	1
IMFOIEKC_03675:IMFOIEKC_03675	IMFOIEKC_03675:IMFOIEKC_03675	IMFOIEKC_03675:IMFOIEKC_03675	gnl|X|IMFOIEKC_1	3945400	3945918	1	519	519	-1
IMFOIEKC_03676:birA	IMFOIEKC_03676:birA	IMFOIEKC_03676:birA	gnl|X|IMFOIEKC_1	3945960	3946784	1	825	825	-1
IMFOIEKC_03677:ksdD_3	IMFOIEKC_03677:ksdD_3	IMFOIEKC_03677:ksdD_3	gnl|X|IMFOIEKC_1	3946802	3948355	1	1554	1554	-1
IMFOIEKC_03678:accD5_3	IMFOIEKC_03678:accD5_3	IMFOIEKC_03678:accD5_3	gnl|X|IMFOIEKC_1	3948395	3950035	1	1641	1641	1
IMFOIEKC_03679:IMFOIEKC_03679	IMFOIEKC_03679:IMFOIEKC_03679	IMFOIEKC_03679:IMFOIEKC_03679	gnl|X|IMFOIEKC_1	3950032	3950292	1	261	261	1
IMFOIEKC_03680:IMFOIEKC_03680	IMFOIEKC_03680:IMFOIEKC_03680	IMFOIEKC_03680:IMFOIEKC_03680	gnl|X|IMFOIEKC_1	3950301	3950921	1	621	621	1
IMFOIEKC_03681:sseA	IMFOIEKC_03681:sseA	IMFOIEKC_03681:sseA	gnl|X|IMFOIEKC_1	3951050	3951964	1	915	915	1
IMFOIEKC_03682:IMFOIEKC_03682	IMFOIEKC_03682:IMFOIEKC_03682	IMFOIEKC_03682:IMFOIEKC_03682	gnl|X|IMFOIEKC_1	3951975	3952397	1	423	423	1
IMFOIEKC_03683:carB_2	IMFOIEKC_03683:carB_2	IMFOIEKC_03683:carB_2	gnl|X|IMFOIEKC_1	3952521	3954317	1	1797	1797	1
IMFOIEKC_03684:IMFOIEKC_03684	IMFOIEKC_03684:IMFOIEKC_03684	IMFOIEKC_03684:IMFOIEKC_03684	gnl|X|IMFOIEKC_1	3954514	3954936	1	423	423	1
IMFOIEKC_03685:sigF_2	IMFOIEKC_03685:sigF_2	IMFOIEKC_03685:sigF_2	gnl|X|IMFOIEKC_1	3954907	3955632	1	726	726	-1
IMFOIEKC_03686:rsbW	IMFOIEKC_03686:rsbW	IMFOIEKC_03686:rsbW	gnl|X|IMFOIEKC_1	3955692	3956129	1	438	438	-1
IMFOIEKC_03687:IMFOIEKC_03687	IMFOIEKC_03687:IMFOIEKC_03687	IMFOIEKC_03687:IMFOIEKC_03687	gnl|X|IMFOIEKC_1	3956237	3956386	1	150	150	1
IMFOIEKC_03688:IMFOIEKC_03688	IMFOIEKC_03688:IMFOIEKC_03688	IMFOIEKC_03688:IMFOIEKC_03688	gnl|X|IMFOIEKC_1	3956575	3956886	1	312	312	-1
IMFOIEKC_03689:IMFOIEKC_03689	IMFOIEKC_03689:IMFOIEKC_03689	IMFOIEKC_03689:IMFOIEKC_03689	gnl|X|IMFOIEKC_1	3956947	3957330	1	384	384	-1
IMFOIEKC_03690:lat	IMFOIEKC_03690:lat	IMFOIEKC_03690:lat	gnl|X|IMFOIEKC_1	3957527	3958867	1	1341	1341	-1
IMFOIEKC_03691:lrp	IMFOIEKC_03691:lrp	IMFOIEKC_03691:lrp	gnl|X|IMFOIEKC_1	3958919	3959371	1	453	453	-1
IMFOIEKC_03692:IMFOIEKC_03692	IMFOIEKC_03692:IMFOIEKC_03692	IMFOIEKC_03692:IMFOIEKC_03692	gnl|X|IMFOIEKC_1	3959444	3960661	1	1218	1218	1
IMFOIEKC_03693:gabD	IMFOIEKC_03693:gabD	IMFOIEKC_03693:gabD	gnl|X|IMFOIEKC_1	3960658	3962187	1	1530	1530	1
IMFOIEKC_03694:IMFOIEKC_03694	IMFOIEKC_03694:IMFOIEKC_03694	IMFOIEKC_03694:IMFOIEKC_03694	gnl|X|IMFOIEKC_1	3962234	3962893	1	660	660	1
IMFOIEKC_03695:deaD_2	IMFOIEKC_03695:deaD_2	IMFOIEKC_03695:deaD_2	gnl|X|IMFOIEKC_1	3962936	3967567	1	4632	4632	1
IMFOIEKC_03696:nei1_2	IMFOIEKC_03696:nei1_2	IMFOIEKC_03696:nei1_2	gnl|X|IMFOIEKC_1	3967570	3968322	1	753	753	1
IMFOIEKC_03697:IMFOIEKC_03697	IMFOIEKC_03697:IMFOIEKC_03697	IMFOIEKC_03697:IMFOIEKC_03697	gnl|X|IMFOIEKC_1	3968319	3969236	1	918	918	-1
IMFOIEKC_03698:IMFOIEKC_03698	IMFOIEKC_03698:IMFOIEKC_03698	IMFOIEKC_03698:IMFOIEKC_03698	gnl|X|IMFOIEKC_1	3969428	3969781	1	354	354	1
IMFOIEKC_03699:IMFOIEKC_03699	IMFOIEKC_03699:IMFOIEKC_03699	IMFOIEKC_03699:IMFOIEKC_03699	gnl|X|IMFOIEKC_1	3969867	3970079	1	213	213	1
IMFOIEKC_03700:IMFOIEKC_03700	IMFOIEKC_03700:IMFOIEKC_03700	IMFOIEKC_03700:IMFOIEKC_03700	gnl|X|IMFOIEKC_1	3970154	3971290	1	1137	1137	-1
IMFOIEKC_03701:IMFOIEKC_03701	IMFOIEKC_03701:IMFOIEKC_03701	IMFOIEKC_03701:IMFOIEKC_03701	gnl|X|IMFOIEKC_1	3971400	3972536	1	1137	1137	-1
IMFOIEKC_03702:IMFOIEKC_03702	IMFOIEKC_03702:IMFOIEKC_03702	IMFOIEKC_03702:IMFOIEKC_03702	gnl|X|IMFOIEKC_1	3972768	3973055	1	288	288	-1
IMFOIEKC_03703:IMFOIEKC_03703	IMFOIEKC_03703:IMFOIEKC_03703	IMFOIEKC_03703:IMFOIEKC_03703	gnl|X|IMFOIEKC_1	3973123	3973719	1	597	597	-1
IMFOIEKC_03704:IMFOIEKC_03704	IMFOIEKC_03704:IMFOIEKC_03704	IMFOIEKC_03704:IMFOIEKC_03704	gnl|X|IMFOIEKC_1	3973759	3974622	1	864	864	-1
IMFOIEKC_03705:glpD2	IMFOIEKC_03705:glpD2	IMFOIEKC_03705:glpD2	gnl|X|IMFOIEKC_1	3974628	3976382	1	1755	1755	-1
IMFOIEKC_03706:lpdA	IMFOIEKC_03706:lpdA	IMFOIEKC_03706:lpdA	gnl|X|IMFOIEKC_1	3976439	3977854	1	1416	1416	-1
IMFOIEKC_03707:IMFOIEKC_03707	IMFOIEKC_03707:IMFOIEKC_03707	IMFOIEKC_03707:IMFOIEKC_03707	gnl|X|IMFOIEKC_1	3978008	3978475	1	468	468	1
IMFOIEKC_03708:scmP	IMFOIEKC_03708:scmP	IMFOIEKC_03708:scmP	gnl|X|IMFOIEKC_1	3978498	3979676	1	1179	1179	-1
IMFOIEKC_03709:IMFOIEKC_03709	IMFOIEKC_03709:IMFOIEKC_03709	IMFOIEKC_03709:IMFOIEKC_03709	gnl|X|IMFOIEKC_1	3979673	3980827	1	1155	1155	-1
IMFOIEKC_03710:cut3_1	IMFOIEKC_03710:cut3_1	IMFOIEKC_03710:cut3_1	gnl|X|IMFOIEKC_1	3980921	3981598	1	678	678	-1
IMFOIEKC_03711:punA	IMFOIEKC_03711:punA	IMFOIEKC_03711:punA	gnl|X|IMFOIEKC_1	3981676	3982491	1	816	816	1
IMFOIEKC_03712:IMFOIEKC_03712	IMFOIEKC_03712:IMFOIEKC_03712	IMFOIEKC_03712:IMFOIEKC_03712	gnl|X|IMFOIEKC_1	3982496	3984076	1	1581	1581	1
IMFOIEKC_03713:upp	IMFOIEKC_03713:upp	IMFOIEKC_03713:upp	gnl|X|IMFOIEKC_1	3983928	3984839	1	912	912	-1
IMFOIEKC_03714:sapM	IMFOIEKC_03714:sapM	IMFOIEKC_03714:sapM	gnl|X|IMFOIEKC_1	3984866	3985696	1	831	831	1
IMFOIEKC_03715:IMFOIEKC_03715	IMFOIEKC_03715:IMFOIEKC_03715	IMFOIEKC_03715:IMFOIEKC_03715	gnl|X|IMFOIEKC_1	3985722	3987035	1	1314	1314	1
IMFOIEKC_03716:IMFOIEKC_03716	IMFOIEKC_03716:IMFOIEKC_03716	IMFOIEKC_03716:IMFOIEKC_03716	gnl|X|IMFOIEKC_1	3987068	3988051	1	984	984	1
IMFOIEKC_03717:IMFOIEKC_03717	IMFOIEKC_03717:IMFOIEKC_03717	IMFOIEKC_03717:IMFOIEKC_03717	gnl|X|IMFOIEKC_1	3988070	3989077	1	1008	1008	-1
IMFOIEKC_03718:IMFOIEKC_03718	IMFOIEKC_03718:IMFOIEKC_03718	IMFOIEKC_03718:IMFOIEKC_03718	gnl|X|IMFOIEKC_1	3989257	3990450	1	1194	1194	1
IMFOIEKC_03719:IMFOIEKC_03719	IMFOIEKC_03719:IMFOIEKC_03719	IMFOIEKC_03719:IMFOIEKC_03719	gnl|X|IMFOIEKC_1	3990559	3991020	1	462	462	1
IMFOIEKC_03720:add	IMFOIEKC_03720:add	IMFOIEKC_03720:add	gnl|X|IMFOIEKC_1	3991172	3992272	1	1101	1101	-1
IMFOIEKC_03721:deoA	IMFOIEKC_03721:deoA	IMFOIEKC_03721:deoA	gnl|X|IMFOIEKC_1	3992269	3993552	1	1284	1284	-1
IMFOIEKC_03722:cdd	IMFOIEKC_03722:cdd	IMFOIEKC_03722:cdd	gnl|X|IMFOIEKC_1	3993552	3993953	1	402	402	-1
IMFOIEKC_03723:sdhC	IMFOIEKC_03723:sdhC	IMFOIEKC_03723:sdhC	gnl|X|IMFOIEKC_1	3994225	3994563	1	339	339	1
IMFOIEKC_03724:IMFOIEKC_03724	IMFOIEKC_03724:IMFOIEKC_03724	IMFOIEKC_03724:IMFOIEKC_03724	gnl|X|IMFOIEKC_1	3994560	3995030	1	471	471	1
IMFOIEKC_03725:sdhA_1	IMFOIEKC_03725:sdhA_1	IMFOIEKC_03725:sdhA_1	gnl|X|IMFOIEKC_1	3995038	3996792	1	1755	1755	1
